date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:45:14	1764/1764	---M-Z	200	added ('OK')	text/css	etag:%226e4-62e3765c-ab0c35d480008c6e;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/owlcarousel/css/owl.theme.css?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/owlcarousel/css/owl.theme5152.css	(from https://worldigitalinvestory.com/)
11:45:14	7302/7302	---M-Z	200	added ('OK')	text/css	etag:%221c86-62e3765c-87a03ed143bb9643;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/css/magnific-popup.css?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/css/magnific-popup5152.css	(from https://worldigitalinvestory.com/)
11:45:15	55658/55658	---M-Z	200	added ('OK')	text/css	etag:%22d96a-62e3765c-b6d78891d5749f62;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/css/custom.css?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/css/custom5152.css	(from https://worldigitalinvestory.com/)
11:45:15	8348/8348	---M-Z	200	added ('OK')	text/css	etag:%22209c-62e3765c-eb03fcf29191d9c3;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/css/responsive.css?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/css/responsive5152.css	(from https://worldigitalinvestory.com/)
11:45:15	3908/3908	---M-Z	200	added ('OK')	text/css	etag:%22f44-62e3765c-374030b35f1651b3;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/color/theme.css?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/color/theme5152.css	(from https://worldigitalinvestory.com/)
11:45:16	16242/16242	---M-Z	200	added ('OK')	text/css	etag:%223f72-62e3765c-9ea19fe1ca14d253;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/style.css?ver=6.3	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/stylef801.css	(from https://worldigitalinvestory.com/)
11:45:17	87482/87482	---M-Z	200	added ('OK')	application/x-javascript	etag:%22155ba-64d2c1d3-26684e0546a44b3b;gz%22	https://worldigitalinvestory.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-includes/js/jquery/jquery.min3088.js	(from https://worldigitalinvestory.com/)
11:45:17	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-64d2c1d3-7369b9ed1e08f718;gz%22	https://worldigitalinvestory.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://worldigitalinvestory.com/)
11:45:18	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442febb-7284080f7080481a;gz%22	https://worldigitalinvestory.com/wp-json/wp/v2/pages/378	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-json/wp/v2/pages/378	(from https://worldigitalinvestory.com/)
11:45:18	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442febb-7284080f7080481a;gz%22	https://worldigitalinvestory.com/wp-json/	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-json/index.html	(from https://worldigitalinvestory.com/)
11:45:19	858/858	---M-Z	200	added ('OK')	text/xml	date:Sat,%2026%20Aug%202023%2010:45:14%20GMT	https://worldigitalinvestory.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/xmlrpc0db0.php	(from https://worldigitalinvestory.com/)
11:45:20	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442febb-7284080f7080481a;gz%22	https://worldigitalinvestory.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldigitalinvestory.com%2F	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-json/oembed/1.0/embede119	(from https://worldigitalinvestory.com/)
11:45:20	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442febb-7284080f7080481a;gz%22	https://worldigitalinvestory.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fworldigitalinvestory.com%2F&format=xml	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-json/oembed/1.0/embedacdc	(from https://worldigitalinvestory.com/)
11:45:22	115582/115582	---M--	200	added ('OK')	image/gif	etag:%221c37e-62e9f46a-15612a5161206fa8;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/389.gif	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/389.gif	(from https://worldigitalinvestory.com/)
11:45:23	1074/1074	---M--	200	added ('OK')	image/jpeg	etag:%22432-62e901e8-8de25e250d6e22dd;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/cropped-21_01_Why-Have-Cryptocurrency-Investment-Strategy-32x32.jpg	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/cropped-21_01_Why-Have-Cryptocurrency-Investment-Strategy-32x32.jpg	(from https://worldigitalinvestory.com/)
11:45:24	7725/7725	---M--	200	added ('OK')	image/jpeg	etag:%221e2d-62e901e8-ab3a60acc6ea2768;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/cropped-21_01_Why-Have-Cryptocurrency-Investment-Strategy-192x192.jpg	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/cropped-21_01_Why-Have-Cryptocurrency-Investment-Strategy-192x192.jpg	(from https://worldigitalinvestory.com/)
11:45:24	7521/7521	---M--	200	added ('OK')	image/jpeg	etag:%221d61-62e901e8-78b5c257df7d38a3;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/cropped-21_01_Why-Have-Cryptocurrency-Investment-Strategy-180x180.jpg	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/cropped-21_01_Why-Have-Cryptocurrency-Investment-Strategy-180x180.jpg	(from https://worldigitalinvestory.com/)
11:45:24	12352/12352	---M--	200	added ('OK')	image/png	etag:%223040-645df3fb-74d511da7f3ce326;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/WORLD_INVESTMENT-333.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/WORLD_INVESTMENT-333.png	(from https://worldigitalinvestory.com/)
11:45:25	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Sat,%2026%20Aug%202023%2010:45:20%20GMT	http://translate.google.com/translate_a/element.js?cb=initializeGoogleTranslateElement	C:/My%20Web%20Sites/new%20work/translate.google.com/translate_a/element.17d5a3.delayed	(from https://worldigitalinvestory.com/)
11:45:25	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442febb-7284080f7080481a;gz%22	https://worldigitalinvestory.com/affiliate/	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/affiliate/index.html	(from https://worldigitalinvestory.com/)
11:45:25	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442febb-7284080f7080481a;gz%22	https://worldigitalinvestory.com/about-us/	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/about-us/index.html	(from https://worldigitalinvestory.com/)
11:45:26	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442febb-7284080f7080481a;gz%22	https://worldigitalinvestory.com/contact-us/	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/contact-us/index.html	(from https://worldigitalinvestory.com/)
11:45:26	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442febb-7284080f7080481a;gz%22	https://worldigitalinvestory.com/faq/	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/faq/index.html	(from https://worldigitalinvestory.com/)
11:45:26	3542/3542	---M--	200	added ('OK')	image/png	etag:%22dd6-62e3765c-2beb9e4fcc98f08d;;;%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/images/banner_wave.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/images/banner_wave.png	(from https://worldigitalinvestory.com/)
11:45:26	86961/86961	---MC-	200	added ('OK')	text/javascript	date:Sat,%2026%20Aug%202023%2010:45:22%20GMT	https://translate.google.com/translate_a/element.js?cb=initializeGoogleTranslateElement	C:/My%20Web%20Sites/new%20work/translate.google.com/translate_a/elementd5a3.js	(from https://worldigitalinvestory.com/)
11:45:27	83150/83150	---M--	200	added ('OK')	image/png	etag:%22144ce-62e4268c-40d4c5a0603e5cc0;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/banner_vector.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/banner_vector.png	(from https://worldigitalinvestory.com/)
11:45:27	34906/34906	---M--	200	added ('OK')	image/png	etag:%22885a-62e43d88-30a93c5a1db72d4a;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/about_img.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/about_img.png	(from https://worldigitalinvestory.com/)
11:45:27	3005/3005	---M--	200	added ('OK')	image/png	etag:%22bbd-62e4980c-b7fac8a5ec3b0d5d;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon1.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon1.png	(from https://worldigitalinvestory.com/)
11:45:28	3328/3328	---M--	200	added ('OK')	image/png	etag:%22d00-62e49854-2cb09ce6bb865d7b;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon2.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon2.png	(from https://worldigitalinvestory.com/)
11:45:28	3062/3062	---M--	200	added ('OK')	image/png	etag:%22bf6-62e49886-c6a7ea606ac63838;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon3.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon3.png	(from https://worldigitalinvestory.com/)
11:45:29	3862/3862	---M--	200	added ('OK')	image/png	etag:%22f16-62e498ac-5636cfeeed38c213;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon4.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon4.png	(from https://worldigitalinvestory.com/)
11:45:29	2101/2101	---M--	200	added ('OK')	image/png	etag:%22835-62e498da-135c7e667e2d8fce;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon5.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon5.png	(from https://worldigitalinvestory.com/)
11:45:29	3956/3956	---M--	200	added ('OK')	image/png	etag:%22f74-62e49902-1fb1dbb968920784;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon6.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/feature-icon6.png	(from https://worldigitalinvestory.com/)
11:45:30	1736/1736	---M--	200	added ('OK')	image/gif	etag:%226c8-62e80972-38f957d9c923433c;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/1000.gif	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/1000.gif	(from https://worldigitalinvestory.com/)
11:45:30	3905/3905	---M--	200	added ('OK')	image/png	etag:%22f41-62e3765c-ed0be9c336c48d77;;;%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/images/wave.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/images/wave.png	(from https://worldigitalinvestory.com/)
11:45:31	12518/12518	---M--	200	added ('OK')	text/javascript	etag:%22d39bfc7c342460e23211557d09d43809%22	https://s3.tradingview.com/external-embedding/embed-widget-forex-cross-rates.js	C:/My%20Web%20Sites/new%20work/s3.tradingview.com/external-embedding/embed-widget-forex-cross-rates.js	(from https://worldigitalinvestory.com/)
11:45:31	40076/40076	---M--	200	added ('OK')	image/jpeg	etag:%229c8c-62e378de-6e312c27fb617670;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2018/06/team-lg-1.jpg	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2018/06/team-lg-1.jpg	(from https://worldigitalinvestory.com/)
11:45:32	38875/38875	---M--	200	added ('OK')	image/jpeg	etag:%2297db-62e378de-da931b17e4b43af7;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2018/06/team-lg-2.jpg	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2018/06/team-lg-2.jpg	(from https://worldigitalinvestory.com/)
11:45:32	28059/28059	---M--	200	added ('OK')	image/jpeg	etag:%226d9b-62e378e0-ef51ec5c97c1a0b0;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2018/06/team-lg-3.jpg	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2018/06/team-lg-3.jpg	(from https://worldigitalinvestory.com/)
11:45:32	42544/42544	---M--	200	added ('OK')	image/jpeg	etag:%22a630-62e378de-6a94cf3d03e65118;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2018/06/team-lg-4.jpg	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2018/06/team-lg-4.jpg	(from https://worldigitalinvestory.com/)
11:45:33	4466/4466	---M--	200	added ('OK')	image/png	etag:%221172-62e67ca0-7824bccea854fe0f;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/07/award.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/07/award.png	(from https://worldigitalinvestory.com/)
11:45:33	14911/14911	---M--	200	added ('OK')	image/jpeg	etag:%223a3f-62e7ded0-d63f14388a2d7391;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/certificate.jpg	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/certificate.jpg	(from https://worldigitalinvestory.com/)
11:45:33	3037/3037	---M--	200	added ('OK')	image/png	etag:%22bdd-62e7f3ca-3cb67239ba0a407;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/geotrust.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/geotrust.png	(from https://worldigitalinvestory.com/)
11:45:34	2911/2911	---M--	200	added ('OK')	image/png	etag:%22b5f-62e7f3dc-437858ac442ebdfb;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/trustwave.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/trustwave.png	(from https://worldigitalinvestory.com/)
11:45:34	2988/2988	---M--	200	added ('OK')	image/png	etag:%22bac-62e7f3ee-d0f0ebdb1e0ef2e8;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/sitelock.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/sitelock.png	(from https://worldigitalinvestory.com/)
11:45:35	5032/5032	---M--	200	added ('OK')	image/png	etag:%2213a8-62e7f3fe-cd40a31bdaafe84b;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/mcafee.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/mcafee.png	(from https://worldigitalinvestory.com/)
11:45:35	6129/6129	---M--	200	added ('OK')	image/png	etag:%2217f1-62e7f410-c78f2490f514284b;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/norton.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/norton.png	(from https://worldigitalinvestory.com/)
11:45:35	3243/3243	---M--	200	added ('OK')	image/png	etag:%22cab-62e7f42e-b08b2339c554579d;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2022/08/trustguard.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2022/08/trustguard.png	(from https://worldigitalinvestory.com/)
11:45:36	11089/11089	---M--	200	added ('OK')	image/png	etag:%222b51-645de1ec-aa64a4d4240a16d4;;;%22	https://worldigitalinvestory.com/wp-content/uploads/2023/05/WORLD-INVESTMENT.png	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/uploads/2023/05/WORLD-INVESTMENT.png	(from https://worldigitalinvestory.com/)
11:45:36	13211/13211	---M--	200	added ('OK')	text/javascript	etag:%228398afac0cf08540fd5b92f8e7cfd615%22	https://s3.tradingview.com/external-embedding/embed-widget-ticker-tape.js	C:/My%20Web%20Sites/new%20work/s3.tradingview.com/external-embedding/embed-widget-ticker-tape.js	(from https://worldigitalinvestory.com/)
11:45:37	485521/485521	---M-Z	200	added ('OK')	text/css	etag:%2276891-62e376fc-23ca17912044aa97;gz%22	https://worldigitalinvestory.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/plugins/js_composer/assets/css/js_composer.mine1b2.css	(from https://worldigitalinvestory.com/)
11:45:37	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442febb-7284080f7080481a;gz%22	https://worldigitalinvestory.com/terms-and-conditions/	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/terms-and-conditions/index.html	(from https://worldigitalinvestory.com/)
11:45:37	2366/2366	---M-Z	200	added ('OK')	text/css	etag:%2293e-62e376fc-667d4fe634d10383;gz%22	https://worldigitalinvestory.com/wp-content/plugins/js_composer/assets/css/lib/vc-linecons/vc_linecons_icons.min.css?ver=6.9.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/plugins/js_composer/assets/css/lib/vc-linecons/vc_linecons_icons.mine1b2.css	(from https://worldigitalinvestory.com/)
11:45:37	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6442febb-7284080f7080481a;gz%22	https://worldigitalinvestory.com/policy/	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/policy/index.html	(from https://worldigitalinvestory.com/)
11:45:38	274869/274869	---M-Z	200	added ('OK')	text/css	etag:%22431b5-62e376fc-95fc8ed73a152fb2;gz%22	https://worldigitalinvestory.com/wp-content/plugins/js_composer/assets/css/js_composer_tta.min.css?ver=6.9.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/plugins/js_composer/assets/css/js_composer_tta.mine1b2.css	(from https://worldigitalinvestory.com/)
11:45:38	59516/59516	---M-Z	200	added ('OK')	text/css	etag:%22e87c-62e376de-120b6ff7389b0ce7;gz%22	https://worldigitalinvestory.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/plugins/revslider/public/assets/css/rs6b02e.css	(from https://worldigitalinvestory.com/)
11:45:38	10241/10241	---M-Z	200	added ('OK')	application/x-javascript	etag:%222801-645d55a3-298400fc4b518ae9;gz%22	https://worldigitalinvestory.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.6	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/plugins/contact-form-7/includes/swv/js/indexcfaa.js	(from https://worldigitalinvestory.com/)
11:45:39	12943/12943	---M-Z	200	added ('OK')	application/x-javascript	etag:%22328f-645d55a3-ec1d959ecee22146;gz%22	https://worldigitalinvestory.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.7.6	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/plugins/contact-form-7/includes/js/indexcfaa.js	(from https://worldigitalinvestory.com/)
11:45:40	128805/128805	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f725-62e376de-19bee0b3c0faf29;gz%22	https://worldigitalinvestory.com/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.5.18	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/plugins/revslider/public/assets/js/rbtools.min8331.js	(from https://worldigitalinvestory.com/)
11:45:40	391496/391496	---M-Z	200	added ('OK')	application/x-javascript	etag:%225f948-62e376de-8f8609ae2d602ada;gz%22	https://worldigitalinvestory.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.5.25	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/plugins/revslider/public/assets/js/rs6.minb02e.js	(from https://worldigitalinvestory.com/)
11:45:40	48950/48950	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bf36-62e3765c-ffe9e68894100aa9;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/bootstrap/js/bootstrap.min.js?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/bootstrap/js/bootstrap.min5152.js	(from https://worldigitalinvestory.com/)
11:45:41	42860/42860	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76c-62e3765c-b9256563759afe8d;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/owlcarousel/js/owl.carousel.min.js?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/owlcarousel/js/owl.carousel.min5152.js	(from https://worldigitalinvestory.com/)
11:45:41	20224/20224	---M-Z	200	added ('OK')	application/x-javascript	etag:%224f00-62e3765c-fc2c3b6e168a2258;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/js/magnific-popup.min.js?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/js/magnific-popup.min5152.js	(from https://worldigitalinvestory.com/)
11:45:42	8051/8051	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f73-62e3765c-c6b3d5e174665fb6;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/js/waypoints.min.js?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/js/waypoints.min5152.js	(from https://worldigitalinvestory.com/)
11:45:42	6666/6666	---M-Z	200	added ('OK')	application/x-javascript	etag:%221a0a-62e3765c-a952e514e48bfcde;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/js/parallax.js?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/js/parallax5152.js	(from https://worldigitalinvestory.com/)
11:45:42	8215/8215	---M-Z	200	added ('OK')	application/x-javascript	etag:%222017-62e3765c-f1cac44c7ebb70a6;gz%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/js/scripts.js?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/js/scripts5152.js	(from https://worldigitalinvestory.com/)
11:45:43	299/299	---M--	200	added ('OK')	application/x-javascript	etag:%2212b-62e3765c-a3ed76d061169385;;;%22	https://worldigitalinvestory.com/wp-content/themes/cryptoking/assets/js/custom/cryptoking_sticky.js?ver=1.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/themes/cryptoking/assets/js/custom/cryptoking_sticky5152.js	(from https://worldigitalinvestory.com/)
11:45:43	20315/20315	---M-Z	200	added ('OK')	application/x-javascript	etag:%224f5b-62e376fc-41b4ef6dc28c1288;gz%22	https://worldigitalinvestory.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.9.0	C:/My%20Web%20Sites/new%20work/worldigitalinvestory.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.mine1b2.js	(from https://worldigitalinvestory.com/)
